GenBank_ID,Country,State,City,Virus_name,Date,Decimal_Date,Sequence_name
EU482705.1,Viet_Nam,south,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU482705.1|Viet_Nam|south|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU482706.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482706.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482707.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482707.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482708.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482708.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482709.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482709.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482710.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482710.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482711.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482711.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482712.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482712.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482713.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482713.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482714.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482714.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482715.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482715.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482716.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482716.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482717.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482717.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482718.1,Viet_Nam,south,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU482718.1|Viet_Nam|south|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU482774.1,Viet_Nam,south,NA,Dengue_virus_type_2,2004-06-15,2004.45205479452,EU482774.1|Viet_Nam|south|NA|Dengue_virus_type_2|2004-06-15|2004.45205479452
EU482775.1,Viet_Nam,south,NA,Dengue_virus_type_2,2004-06-15,2004.45205479452,EU482775.1|Viet_Nam|south|NA|Dengue_virus_type_2|2004-06-15|2004.45205479452
EU482776.1,Viet_Nam,south,NA,Dengue_virus_type_2,2005-06-15,2005.45205479452,EU482776.1|Viet_Nam|south|NA|Dengue_virus_type_2|2005-06-15|2005.45205479452
EU482777.1,Viet_Nam,south,NA,Dengue_virus_type_2,2005-06-15,2005.45205479452,EU482777.1|Viet_Nam|south|NA|Dengue_virus_type_2|2005-06-15|2005.45205479452
EU482778.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482778.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482779.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482779.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482780.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482780.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482781.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482781.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482782.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482782.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482783.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482783.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482784.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482784.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482785.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482785.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482786.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482786.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482787.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482787.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482788.1,Viet_Nam,south,NA,Dengue_virus_type_2,2003-06-15,2003.45205479452,EU482788.1|Viet_Nam|south|NA|Dengue_virus_type_2|2003-06-15|2003.45205479452
EU482789.1,Viet_Nam,south,NA,dengue_virus_type_I,2003-06-15,2003.45205479452,EU482789.1|Viet_Nam|south|NA|dengue_virus_type_I|2003-06-15|2003.45205479452
EU482790.1,Viet_Nam,south,NA,dengue_virus_type_I,2003-06-15,2003.45205479452,EU482790.1|Viet_Nam|south|NA|dengue_virus_type_I|2003-06-15|2003.45205479452
EU482791.1,Viet_Nam,south,NA,dengue_virus_type_I,2003-06-15,2003.45205479452,EU482791.1|Viet_Nam|south|NA|dengue_virus_type_I|2003-06-15|2003.45205479452
EU482792.1,Viet_Nam,south,NA,dengue_virus_type_I,2003-06-15,2003.45205479452,EU482792.1|Viet_Nam|south|NA|dengue_virus_type_I|2003-06-15|2003.45205479452
EU482793.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482793.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482794.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482794.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482795.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482795.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482796.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482796.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482797.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482797.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482798.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482798.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482799.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482799.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482800.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482800.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482801.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482801.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482802.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482802.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482803.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482803.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482804.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482804.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482805.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482805.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482806.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482806.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482807.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482807.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482808.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482808.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482809.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482809.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482810.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482810.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482811.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482811.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482812.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482812.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482813.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482813.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482814.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482814.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482815.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482815.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482816.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482816.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482817.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482817.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482818.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482818.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482819.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482819.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482820.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482820.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482821.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482821.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482822.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482822.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482823.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482823.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482824.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482824.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482825.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482825.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482826.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482826.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482827.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482827.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482828.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU482828.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU569721.1,Viet_Nam,South,NA,Dengue_virus_type_2,2006-06-15,2006.45205479452,EU569721.1|Viet_Nam|South|NA|Dengue_virus_type_2|2006-06-15|2006.45205479452
EU660390.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660390.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660391.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660391.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660392.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660392.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660393.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660393.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660394.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660394.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660395.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU660395.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU660396.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660396.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660397.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660397.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660401.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660401.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660402.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660402.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660403.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU660403.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU660407.1,Viet_Nam,South,NA,Dengue_virus_type_3,2006-06-15,2006.45205479452,EU660407.1|Viet_Nam|South|NA|Dengue_virus_type_3|2006-06-15|2006.45205479452
EU660408.1,Viet_Nam,South,NA,Dengue_virus_type_3,2006-06-15,2006.45205479452,EU660408.1|Viet_Nam|South|NA|Dengue_virus_type_3|2006-06-15|2006.45205479452
EU660409.1,Viet_Nam,South,NA,Dengue_virus_type_3,2006-06-15,2006.45205479452,EU660409.1|Viet_Nam|South|NA|Dengue_virus_type_3|2006-06-15|2006.45205479452
EU660410.1,Viet_Nam,South,NA,Dengue_virus_type_3,2006-06-15,2006.45205479452,EU660410.1|Viet_Nam|South|NA|Dengue_virus_type_3|2006-06-15|2006.45205479452
EU660411.1,Viet_Nam,South,NA,Dengue_virus_type_3,2006-06-15,2006.45205479452,EU660411.1|Viet_Nam|South|NA|Dengue_virus_type_3|2006-06-15|2006.45205479452
EU660412.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU660412.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU660413.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU660413.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU660414.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU660414.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU660415.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU660415.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU660416.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU660416.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU660417.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU660417.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU660418.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU660418.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU660419.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU660419.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677137.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU677137.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU677138.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU677138.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU677139.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677139.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677140.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677140.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677148.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU677148.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU677149.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU677149.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU677150.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677150.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677151.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677151.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677152.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677152.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677153.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677153.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677154.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677154.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677155.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677155.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677156.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677156.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677157.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677157.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677158.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677158.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677159.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677159.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677160.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677160.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677161.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677161.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677162.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677162.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677163.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677163.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677164.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677164.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677165.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677165.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677166.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677166.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677167.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677167.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677168.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677168.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677169.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677169.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677170.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677170.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677171.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677171.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677172.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677172.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677173.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677173.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677174.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677174.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677175.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677175.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677176.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677176.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677177.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677177.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU677178.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU677178.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU687247.1,Viet_Nam,South,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU687247.1|Viet_Nam|South|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU687248.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU687248.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU687249.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU687249.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU687250.1,Viet_Nam,South,NA,Dengue_virus_type_2,2007-06-15,2007.45205479452,EU687250.1|Viet_Nam|South|NA|Dengue_virus_type_2|2007-06-15|2007.45205479452
EU687251.1,Viet_Nam,South,NA,dengue_virus_type_I,2007-06-15,2007.45205479452,EU687251.1|Viet_Nam|South|NA|dengue_virus_type_I|2007-06-15|2007.45205479452
EU249490.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249490.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU249491.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249491.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU249492.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249492.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU249493.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249493.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU249494.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249494.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU249495.1,Viet_Nam,south,NA,dengue_virus_type_I,2006-06-15,2006.45205479452,EU249495.1|Viet_Nam|south|NA|dengue_virus_type_I|2006-06-15|2006.45205479452
EU482445.1,Viet_Nam,south,NA,Dengue_virus_type_2,2006-06-15,2006.45205479452,EU482445.1|Viet_Nam|south|NA|Dengue_virus_type_2|2006-06-15|2006.45205479452
EU482446.1,Viet_Nam,south,NA,Dengue_virus_type_2,2006-06-15,2006.45205479452,EU482446.1|Viet_Nam|south|NA|Dengue_virus_type_2|2006-06-15|2006.45205479452
EU482447.1,Viet_Nam,south,NA,Dengue_virus_type_2,2006-06-15,2006.45205479452,EU482447.1|Viet_Nam|south|NA|Dengue_virus_type_2|2006-06-15|2006.45205479452
EU482448.1,Viet_Nam,south,NA,Dengue_virus_type_2,2006-06-15,2006.45205479452,EU482448.1|Viet_Nam|south|NA|Dengue_virus_type_2|2006-06-15|2006.45205479452
